t,Steps,Event,idx,TFSI,TFSI-flip,EC,EC-flip,Li,Li-flip,TFSI-2,TFSI-2-flip,EC-2,EC-2-flip,Li-2,Li-2-flip,dx,dy,dz,dr,d,fast,system
6885.0,4590,15,79.0,0.0,0,4.0,28,0.0,0,0.0,41,1.0,84,0.0,0,-0.89,0.73,0.77,1.38,321.13,0.0,B8T1
6885.0,4590,15,80.0,4.0,54,0.0,0,0.0,0,6.0,142,0.0,43,0.0,46,0.74,-0.25,-0.89,1.18,308.24,0.0,B8T1
6885.0,4590,15,81.0,2.0,94,2.0,25,0.0,0,1.0,154,1.0,101,0.0,0,-1.51,0.41,1.59,2.23,320.21,0.0,B8T1
6885.0,4590,15,82.0,2.0,42,2.0,57,0.0,0,2.0,114,1.0,196,0.0,103,1.64,-3.41,1.56,4.09,278.83,1.0,B8T1
6885.0,4590,15,83.0,4.0,83,1.0,3,0.0,0,6.0,179,0.0,26,0.0,22,1.47,-4.21,-1.59,4.73,330.42,1.0,B8T1
6885.0,4590,15,84.0,3.0,61,1.0,16,0.0,0,2.0,117,0.0,80,0.0,0,-0.51,-0.51,0.02,0.72,316.56,0.0,B8T1
6885.0,4590,15,85.0,1.0,1,3.0,37,0.0,0,2.0,91,2.0,146,1.0,26,0.98,-1.2,-3.49,3.82,344.98,1.0,B8T1
6885.0,4590,15,86.0,2.0,106,3.0,64,0.0,4,1.0,167,0.0,171,0.0,49,-4.98,-0.77,-2.63,5.68,311.79,1.0,B8T1
6885.0,4590,15,87.0,2.0,91,3.0,66,0.0,14,4.0,150,1.0,191,1.0,107,0.27,-3.08,-1.98,3.67,284.28,1.0,B8T1
6885.0,4590,15,88.0,0.0,2,4.0,22,0.0,0,0.0,74,0.0,40,0.0,0,1.43,0.1,-1.06,1.78,324.41,0.0,B8T1
6885.0,4590,15,89.0,2.0,27,2.0,0,0.0,0,3.0,56,1.0,40,0.0,0,-2.28,-2.38,1.69,3.7,307.16,1.0,B8T1
6885.0,4590,15,90.0,3.0,90,2.0,70,0.0,8,4.0,211,0.0,99,0.0,97,-0.72,-0.46,-0.02,0.85,311.83,0.0,B8T1
6885.0,4590,15,91.0,2.0,94,2.0,27,0.0,0,3.0,139,0.0,86,0.0,0,0.97,-0.13,3.25,3.39,332.67,1.0,B8T1
6885.0,4590,15,92.0,3.0,68,1.0,5,0.0,0,4.0,89,0.0,15,0.0,0,3.67,1.34,-3.59,5.31,332.57,1.0,B8T1
6885.0,4590,15,93.0,0.0,24,4.0,23,0.0,0,0.0,84,0.0,67,0.0,0,4.89,-0.22,-4.49,6.64,306.74,1.0,B8T1
6885.0,4590,15,94.0,3.0,107,1.0,18,0.0,0,4.0,132,0.0,20,0.0,0,0.74,3.32,2.2,4.05,334.87,1.0,B8T1
6885.0,4590,15,95.0,2.0,33,2.0,20,0.0,0,2.0,24,0.0,116,0.0,0,-1.24,-0.48,2.65,2.96,308.98,0.0,B8T1
6885.0,4590,15,96.0,3.0,109,1.0,12,0.0,0,5.0,136,1.0,64,0.0,4,-0.85,0.74,0.17,1.14,304.54,0.0,B8T1
6885.0,4590,15,97.0,2.0,62,2.0,29,0.0,0,2.0,103,0.0,72,0.0,18,-3.16,-2.21,-1.94,4.32,319.44,1.0,B8T1
6885.0,4590,15,98.0,0.0,0,5.0,117,0.0,0,0.0,14,2.0,174,0.0,0,1.58,-0.02,-1.09,1.92,318.24,0.0,B8T1
6885.0,4590,15,99.0,0.0,44,4.0,31,0.0,0,0.0,64,0.0,101,0.0,0,0.41,3.16,-1.73,3.63,318.53,1.0,B8T1
6885.0,4590,15,100.0,1.0,15,3.0,47,0.0,0,3.0,155,1.0,135,0.0,2,3.21,0.98,-1.31,3.6,279.56,1.0,B8T1
7344.0,4896,16,1.0,0.0,34,4.0,34,0.0,0,3.0,154,0.0,57,0.0,4,-0.2,-0.04,-1.02,1.04,290.57,0.0,B8T1
7344.0,4896,16,2.0,2.0,71,2.0,70,0.0,0,2.0,93,1.0,109,0.0,0,-1.87,3.05,-0.91,3.69,318.89,1.0,B8T1
7344.0,4896,16,3.0,0.0,94,3.0,62,0.0,22,3.0,162,1.0,144,1.0,110,-2.98,5.33,0.45,6.12,311.56,1.0,B8T1
7344.0,4896,16,4.0,3.0,92,2.0,20,0.0,0,4.0,159,0.0,20,0.0,0,-0.1,-0.48,-1.27,1.36,300.45,0.0,B8T1
7344.0,4896,16,5.0,0.0,57,4.0,58,0.0,0,0.0,101,0.0,90,0.0,0,0.32,-3.24,-1.66,3.65,341.82,1.0,B8T1
7344.0,4896,16,6.0,2.0,51,2.0,19,0.0,0,2.0,72,1.0,78,0.0,12,-2.78,-0.22,3.27,4.3,323.12,1.0,B8T1
7344.0,4896,16,7.0,3.0,103,1.0,39,0.0,28,7.0,206,0.0,142,2.0,137,1.16,0.34,0.14,1.22,309.27,0.0,B8T1
7344.0,4896,16,8.0,0.0,0,4.0,14,0.0,0,0.0,10,1.0,35,0.0,0,-1.26,2.44,1.75,3.26,327.21,1.0,B8T1
7344.0,4896,16,9.0,2.0,55,2.0,55,0.0,20,4.0,146,2.0,163,0.0,94,0.07,0.19,-0.66,0.69,302.21,0.0,B8T1
7344.0,4896,16,10.0,3.0,94,2.0,2,0.0,0,3.0,191,0.0,86,0.0,65,-2.3,0.3,2.35,3.3,294.38,1.0,B8T1
7344.0,4896,16,11.0,2.0,98,3.0,41,0.0,0,2.0,103,0.0,117,0.0,0,-1.48,-0.93,2.56,3.1,323.8,1.0,B8T1
7344.0,4896,16,12.0,0.0,53,4.0,38,0.0,0,2.0,131,0.0,85,0.0,38,0.41,-1.59,-1.15,2.0,323.34,0.0,B8T1
7344.0,4896,16,13.0,3.0,72,1.0,20,0.0,2,6.0,150,1.0,92,2.0,54,4.82,-1.95,-1.99,5.57,321.48,1.0,B8T1
7344.0,4896,16,14.0,2.0,83,2.0,15,0.0,0,2.0,146,1.0,115,0.0,78,2.66,-0.37,0.21,2.69,297.8,0.0,B8T1
7344.0,4896,16,15.0,1.0,92,3.0,81,0.0,44,2.0,161,2.0,124,1.0,78,-0.39,-0.41,0.12,0.58,294.49,0.0,B8T1
7344.0,4896,16,16.0,2.0,95,2.0,21,0.0,0,3.0,177,0.0,59,0.0,0,-1.79,-0.27,-1.25,2.2,311.77,0.0,B8T1
7344.0,4896,16,17.0,2.0,63,2.0,16,0.0,8,5.0,183,1.0,65,1.0,91,-2.38,4.06,1.07,4.83,306.45,1.0,B8T1
7344.0,4896,16,18.0,2.0,110,2.0,84,0.0,0,2.0,168,3.0,158,0.0,82,1.13,-0.73,3.33,3.59,325.44,1.0,B8T1
7344.0,4896,16,19.0,0.0,14,4.0,6,0.0,0,0.0,64,0.0,20,0.0,0,-1.14,-1.32,-0.58,1.84,271.45,0.0,B8T1
7344.0,4896,16,20.0,0.0,0,4.0,12,0.0,0,0.0,6,0.0,81,0.0,0,-1.44,-0.85,1.75,2.42,297.08,0.0,B8T1
7344.0,4896,16,21.0,2.0,79,3.0,76,0.0,0,2.0,138,0.0,141,0.0,0,4.18,-1.3,0.46,4.4,344.03,1.0,B8T1
7344.0,4896,16,22.0,1.0,96,3.0,48,0.0,0,2.0,122,1.0,157,0.0,4,1.0,-2.91,-1.91,3.62,312.87,1.0,B8T1
7344.0,4896,16,23.0,1.0,47,2.0,2,0.0,0,2.0,70,0.0,26,0.0,0,-1.88,1.09,1.77,2.8,343.53,0.0,B8T1
7344.0,4896,16,24.0,3.0,128,1.0,22,0.0,0,4.0,151,0.0,87,0.0,0,0.12,-0.98,-0.21,1.01,366.53,0.0,B8T1
7344.0,4896,16,25.0,2.0,41,2.0,9,0.0,0,2.0,36,0.0,122,0.0,20,-0.92,-2.24,0.12,2.42,313.36,0.0,B8T1
7344.0,4896,16,26.0,2.0,56,2.0,0,0.0,0,5.0,193,0.0,8,0.0,130,-2.51,-0.05,0.96,2.69,291.9,0.0,B8T1
7344.0,4896,16,27.0,1.0,83,3.0,39,0.0,0,2.0,68,0.0,63,0.0,0,0.19,0.13,-0.18,0.29,313.57,0.0,B8T1
7344.0,4896,16,28.0,1.0,81,4.0,53,0.0,0,2.0,153,1.0,165,1.0,67,3.01,2.83,-0.02,4.13,295.37,1.0,B8T1
7344.0,4896,16,29.0,3.0,104,1.0,8,0.0,0,4.0,185,0.0,25,0.0,112,-0.22,6.8,2.39,7.21,312.02,1.0,B8T1
7344.0,4896,16,30.0,0.0,26,4.0,18,0.0,0,0.0,129,0.0,57,0.0,2,4.79,-1.06,-4.26,6.5,291.42,1.0,B8T1
7344.0,4896,16,31.0,2.0,74,2.0,20,0.0,0,2.0,137,0.0,92,0.0,34,2.82,0.68,0.62,2.97,307.1,0.0,B8T1
7344.0,4896,16,32.0,1.0,68,3.0,53,0.0,2,2.0,145,1.0,188,0.0,97,0.95,-0.53,2.27,2.52,314.56,0.0,B8T1
7344.0,4896,16,33.0,3.0,77,2.0,30,1.0,1,6.0,157,0.0,84,0.0,36,4.96,6.45,2.42,8.49,330.66,1.0,B8T1
7344.0,4896,16,34.0,4.0,83,0.0,28,0.0,10,3.0,151,3.0,144,1.0,78,-0.89,-3.57,1.11,3.84,313.33,1.0,B8T1
7344.0,4896,16,35.0,2.0,57,2.0,43,0.0,0,2.0,100,1.0,102,0.0,0,0.54,1.08,0.56,1.33,353.35,0.0,B8T1
7344.0,4896,16,36.0,2.0,108,3.0,45,0.0,12,2.0,159,0.0,108,0.0,89,-3.22,-2.39,0.3,4.02,298.66,1.0,B8T1
7344.0,4896,16,37.0,3.0,78,1.0,17,0.0,20,5.0,201,1.0,82,1.0,127,-0.01,1.24,-2.07,2.41,291.88,0.0,B8T1
7344.0,4896,16,38.0,1.0,70,3.0,22,0.0,0,4.0,156,0.0,50,0.0,0,-0.7,-0.44,-1.2,1.46,293.25,0.0,B8T1
7344.0,4896,16,39.0,0.0,71,4.0,75,0.0,0,3.0,123,0.0,154,0.0,78,0.87,0.23,-0.28,0.94,281.52,0.0,B8T1
7344.0,4896,16,40.0,3.0,105,2.0,12,0.0,0,4.0,159,0.0,49,0.0,112,3.31,2.51,-2.18,4.69,316.1,1.0,B8T1
7344.0,4896,16,41.0,4.0,141,1.0,10,0.0,0,6.0,177,0.0,48,0.0,30,-0.49,0.81,0.33,1.0,316.61,0.0,B8T1
7344.0,4896,16,42.0,1.0,15,3.0,9,0.0,0,1.0,22,0.0,88,0.0,12,2.08,1.12,-1.2,2.65,320.77,0.0,B8T1
7344.0,4896,16,43.0,2.0,33,2.0,1,0.0,0,3.0,74,1.0,65,0.0,12,1.85,-0.15,-4.43,4.8,308.5,1.0,B8T1
7344.0,4896,16,44.0,3.0,75,1.0,24,0.0,0,5.0,203,1.0,148,1.0,124,5.38,2.48,0.29,5.93,314.41,1.0,B8T1
7344.0,4896,16,45.0,3.0,104,1.0,65,0.0,30,4.0,143,2.0,141,1.0,102,0.24,0.35,2.19,2.23,307.3,0.0,B8T1
7344.0,4896,16,46.0,0.0,0,5.0,73,0.0,0,0.0,40,0.0,146,0.0,0,-2.76,2.6,-0.9,3.9,323.0,1.0,B8T1
7344.0,4896,16,47.0,0.0,56,4.0,31,0.0,0,1.0,131,0.0,68,0.0,0,3.18,0.79,-1.19,3.49,316.49,1.0,B8T1
7344.0,4896,16,48.0,2.0,116,2.0,12,0.0,0,3.0,182,1.0,58,0.0,80,1.23,1.07,2.6,3.07,312.79,1.0,B8T1
7344.0,4896,16,49.0,1.0,80,3.0,42,0.0,0,2.0,76,0.0,107,0.0,0,2.37,0.22,1.25,2.69,312.99,0.0,B8T1
7344.0,4896,16,50.0,1.0,69,3.0,24,0.0,0,2.0,118,1.0,101,0.0,36,-1.37,-0.83,1.86,2.45,307.51,0.0,B8T1
7344.0,4896,16,51.0,0.0,8,4.0,10,0.0,0,0.0,152,0.0,53,0.0,10,1.82,-1.04,0.56,2.17,277.26,0.0,B8T1
7344.0,4896,16,52.0,3.0,84,1.0,12,0.0,0,4.0,123,0.0,34,0.0,0,-0.62,0.43,0.04,0.76,321.83,0.0,B8T1
7344.0,4896,16,53.0,2.0,96,3.0,42,0.0,0,2.0,106,0.0,102,0.0,0,1.24,-0.32,-0.55,1.39,312.3,0.0,B8T1
7344.0,4896,16,54.0,3.0,94,2.0,33,0.0,0,3.0,139,0.0,80,0.0,0,0.94,0.4,-2.03,2.27,324.68,0.0,B8T1
7344.0,4896,16,55.0,3.0,93,2.0,7,1.0,1,5.0,176,0.0,12,0.0,54,-1.34,2.17,1.11,2.78,327.48,0.0,B8T1
7344.0,4896,16,56.0,1.0,41,2.0,68,0.0,3,2.0,38,1.0,179,0.0,52,0.22,-1.56,-1.85,2.43,324.2,0.0,B8T1
7344.0,4896,16,57.0,1.0,64,3.0,46,0.0,0,2.0,131,1.0,170,0.0,16,1.32,-0.45,2.42,2.79,326.5,0.0,B8T1
7344.0,4896,16,58.0,1.0,109,3.0,77,0.0,0,2.0,123,0.0,118,0.0,10,-1.61,0.84,0.45,1.87,317.43,0.0,B8T1
7344.0,4896,16,59.0,1.0,42,2.0,3,0.0,0,4.0,87,0.0,33,1.0,66,-2.75,-1.93,-0.89,3.48,314.42,1.0,B8T1
7344.0,4896,16,60.0,1.0,54,3.0,18,0.0,0,2.0,66,1.0,70,0.0,0,0.71,1.71,0.83,2.03,287.99,0.0,B8T1
7344.0,4896,16,61.0,2.0,83,3.0,47,0.0,0,2.0,104,0.0,114,0.0,0,-1.07,-1.9,-0.96,2.38,302.05,0.0,B8T1
7344.0,4896,16,62.0,2.0,159,1.0,8,0.0,0,2.0,183,0.0,58,0.0,6,-0.05,-1.49,0.11,1.49,344.04,0.0,B8T1
7344.0,4896,16,63.0,2.0,46,2.0,81,0.0,20,2.0,137,2.0,157,0.0,90,-2.0,3.83,0.87,4.41,329.49,1.0,B8T1
7344.0,4896,16,64.0,1.0,106,3.0,32,0.0,20,3.0,147,2.0,163,1.0,89,-0.03,-2.59,-1.31,2.9,338.97,0.0,B8T1
7344.0,4896,16,65.0,0.0,0,4.0,38,0.0,0,0.0,14,1.0,72,0.0,0,-2.46,3.34,-1.87,4.55,294.48,1.0,B8T1
7344.0,4896,16,66.0,0.0,8,4.0,80,0.0,0,1.0,55,2.0,209,0.0,22,-2.05,3.93,-0.09,4.43,327.2,1.0,B8T1
7344.0,4896,16,67.0,2.0,68,2.0,29,0.0,0,6.0,127,0.0,43,1.0,65,-2.42,0.38,-0.57,2.52,305.91,0.0,B8T1
7344.0,4896,16,68.0,1.0,41,3.0,31,0.0,0,3.0,49,0.0,66,0.0,0,-1.45,-0.47,-0.76,1.7,308.58,0.0,B8T1
7344.0,4896,16,69.0,2.0,64,3.0,57,0.0,0,2.0,75,0.0,99,0.0,0,-2.25,0.06,3.2,3.91,327.12,1.0,B8T1
7344.0,4896,16,70.0,0.0,20,4.0,40,0.0,0,1.0,139,0.0,138,0.0,32,2.09,1.1,0.73,2.47,292.07,0.0,B8T1
7344.0,4896,16,71.0,1.0,40,3.0,10,0.0,0,2.0,24,2.0,134,0.0,0,0.72,1.02,-2.79,3.06,277.58,1.0,B8T1
7344.0,4896,16,72.0,1.0,39,3.0,33,0.0,0,2.0,131,0.0,64,0.0,0,-1.79,-0.69,2.64,3.26,334.54,1.0,B8T1
7344.0,4896,16,73.0,3.0,66,1.0,0,0.0,0,4.0,130,0.0,12,0.0,24,0.54,1.17,0.26,1.31,310.08,0.0,B8T1
7344.0,4896,16,74.0,0.0,95,4.0,63,0.0,0,2.0,139,1.0,157,0.0,0,5.81,-2.05,1.22,6.28,322.65,1.0,B8T1
7344.0,4896,16,75.0,3.0,65,1.0,5,0.0,0,4.0,88,0.0,61,0.0,10,4.38,-0.56,0.37,4.43,309.81,1.0,B8T1
7344.0,4896,16,76.0,1.0,50,3.0,54,0.0,0,1.0,118,0.0,131,0.0,4,1.79,0.37,1.48,2.35,297.11,0.0,B8T1
7344.0,4896,16,77.0,1.0,53,3.0,29,0.0,3,2.0,147,0.0,135,0.0,68,1.74,0.52,0.26,1.83,328.2,0.0,B8T1
7344.0,4896,16,78.0,1.0,74,3.0,39,0.0,0,2.0,109,0.0,146,0.0,36,-1.02,-0.38,0.4,1.16,293.29,0.0,B8T1
7344.0,4896,16,79.0,0.0,0,4.0,10,0.0,0,0.0,19,0.0,24,0.0,2,-0.64,-0.44,-2.97,3.07,292.76,1.0,B8T1
7344.0,4896,16,80.0,5.0,37,0.0,0,0.0,0,5.0,175,0.0,14,1.0,161,-1.68,-0.84,-1.16,2.21,287.21,0.0,B8T1
7344.0,4896,16,81.0,1.0,31,3.0,51,0.0,0,1.0,52,0.0,105,0.0,0,-0.39,-1.81,-1.59,2.44,322.98,0.0,B8T1
7344.0,4896,16,82.0,1.0,59,2.0,95,0.0,0,3.0,94,3.0,151,1.0,47,-2.19,-0.7,0.08,2.3,309.33,0.0,B8T1
7344.0,4896,16,83.0,4.0,91,2.0,12,0.0,0,3.0,181,0.0,95,0.0,36,-1.18,-0.8,2.61,2.97,335.32,0.0,B8T1
7344.0,4896,16,84.0,4.0,54,1.0,20,0.0,0,4.0,114,0.0,31,0.0,0,-2.0,-2.67,-1.65,3.72,335.45,1.0,B8T1
7344.0,4896,16,85.0,0.0,26,4.0,32,0.0,0,0.0,81,1.0,126,0.0,38,-2.39,-0.26,2.74,3.65,300.79,1.0,B8T1
7344.0,4896,16,86.0,1.0,78,3.0,72,0.0,20,4.0,188,2.0,168,1.0,89,3.45,-0.24,2.19,4.09,316.83,1.0,B8T1
7344.0,4896,16,87.0,1.0,80,3.0,69,0.0,44,2.0,138,1.0,169,1.0,80,-0.51,-0.73,0.16,0.9,290.77,0.0,B8T1
7344.0,4896,16,88.0,0.0,20,4.0,21,0.0,0,0.0,114,0.0,56,0.0,0,-0.0,-0.49,-0.22,0.54,319.91,0.0,B8T1
7344.0,4896,16,89.0,2.0,22,2.0,6,0.0,0,2.0,41,0.0,122,0.0,80,0.79,-0.41,-1.18,1.48,304.6,0.0,B8T1
7344.0,4896,16,90.0,1.0,65,3.0,47,0.0,30,3.0,168,0.0,119,1.0,102,-0.59,1.21,1.94,2.36,325.83,0.0,B8T1
7344.0,4896,16,91.0,1.0,104,3.0,15,0.0,0,4.0,176,0.0,82,0.0,8,2.86,-5.28,-2.83,6.64,323.0,1.0,B8T1
7344.0,4896,16,92.0,2.0,36,2.0,8,0.0,0,2.0,105,0.0,53,0.0,22,-1.4,1.4,1.38,2.41,324.47,0.0,B8T1
7344.0,4896,16,93.0,2.0,86,3.0,75,0.0,2,2.0,92,1.0,193,0.0,97,-0.02,-2.49,1.31,2.81,322.96,0.0,B8T1
7344.0,4896,16,94.0,3.0,109,1.0,2,0.0,0,3.0,113,0.0,10,0.0,0,4.17,-2.87,0.52,5.09,327.89,1.0,B8T1
7344.0,4896,16,95.0,2.0,30,2.0,34,0.0,0,2.0,32,0.0,113,0.0,2,-3.18,6.24,3.23,7.71,353.59,1.0,B8T1
7344.0,4896,16,96.0,4.0,66,1.0,13,0.0,0,4.0,155,0.0,40,0.0,15,-0.35,-0.7,-5.42,5.48,305.31,1.0,B8T1
7344.0,4896,16,97.0,4.0,98,1.0,4,0.0,0,3.0,158,0.0,22,0.0,0,0.16,2.35,0.38,2.39,306.19,0.0,B8T1
7344.0,4896,16,98.0,0.0,42,4.0,62,0.0,2,0.0,141,0.0,115,0.0,24,-0.6,2.14,2.42,3.29,297.79,1.0,B8T1
7344.0,4896,16,99.0,2.0,40,2.0,28,0.0,0,2.0,91,0.0,79,0.0,0,-3.94,-1.73,1.6,4.59,305.82,1.0,B8T1
7344.0,4896,16,100.0,0.0,28,4.0,46,0.0,0,1.0,146,0.0,128,0.0,16,-0.62,2.14,-2.01,3.0,306.02,0.0,B8T1
7803.0,5202,17,1.0,1.0,56,3.0,42,0.0,0,2.0,111,2.0,100,0.0,8,2.02,-0.15,2.09,2.91,311.09,0.0,B8T1
7803.0,5202,17,2.0,1.0,78,3.0,33,0.0,0,1.0,108,0.0,74,0.0,0,1.89,-1.53,0.63,2.51,307.24,0.0,B8T1
7803.0,5202,17,3.0,2.0,87,2.0,122,0.0,32,5.0,146,0.0,168,1.0,85,-0.48,1.38,1.13,1.85,293.78,0.0,B8T1
7803.0,5202,17,4.0,3.0,123,2.0,33,0.0,0,4.0,97,0.0,100,0.0,0,0.63,-0.84,-0.61,1.21,310.0,0.0,B8T1
7803.0,5202,17,5.0,0.0,57,4.0,81,0.0,0,0.0,102,1.0,138,0.0,0,-1.38,0.93,-2.53,3.03,324.0,1.0,B8T1
7803.0,5202,17,6.0,1.0,124,3.0,18,0.0,0,1.0,137,0.0,84,0.0,0,0.34,-0.31,-1.8,1.86,312.8,0.0,B8T1
7803.0,5202,17,7.0,4.0,115,0.0,39,0.0,52,6.0,199,1.0,135,1.0,161,-3.83,2.32,1.3,4.66,305.6,1.0,B8T1
7803.0,5202,17,8.0,0.0,0,4.0,50,0.0,0,0.0,14,0.0,93,0.0,0,-0.32,4.2,2.34,4.82,341.4,1.0,B8T1
7803.0,5202,17,9.0,1.0,78,3.0,60,0.0,8,2.0,178,0.0,168,0.0,105,0.19,-0.93,-0.32,1.0,297.36,0.0,B8T1
7803.0,5202,17,10.0,1.0,144,2.0,54,0.0,47,6.0,202,0.0,106,1.0,71,3.82,0.87,-0.03,3.92,293.18,1.0,B8T1
7803.0,5202,17,11.0,2.0,46,3.0,56,0.0,0,1.0,92,1.0,147,0.0,0,0.33,0.6,0.12,0.7,321.44,0.0,B8T1
7803.0,5202,17,12.0,1.0,55,4.0,32,0.0,0,1.0,118,0.0,103,0.0,4,-0.02,-0.57,0.6,0.83,313.03,0.0,B8T1
7803.0,5202,17,13.0,3.0,64,1.0,5,0.0,4,4.0,178,2.0,41,0.0,82,1.89,1.09,-0.44,2.23,318.75,0.0,B8T1
7803.0,5202,17,14.0,1.0,63,2.0,25,0.0,0,2.0,165,2.0,87,0.0,50,-1.1,-0.81,-0.12,1.37,318.37,0.0,B8T1
7803.0,5202,17,15.0,3.0,26,4.0,50,1.0,1,4.0,120,1.0,121,0.0,4,-1.33,2.28,0.37,2.67,305.43,0.0,B8T1
7803.0,5202,17,16.0,2.0,104,2.0,6,0.0,2,2.0,170,1.0,184,0.0,104,0.33,3.01,0.4,3.05,298.54,1.0,B8T1
7803.0,5202,17,17.0,2.0,89,2.0,52,0.0,0,4.0,207,1.0,72,0.0,74,-0.2,4.24,1.44,4.48,325.51,1.0,B8T1
7803.0,5202,17,18.0,2.0,58,2.0,60,0.0,0,2.0,107,0.0,138,0.0,38,7.74,1.87,-3.17,8.57,319.96,1.0,B8T1
7803.0,5202,17,19.0,1.0,27,4.0,32,0.0,0,1.0,91,0.0,91,0.0,0,1.69,1.34,0.52,2.22,302.04,0.0,B8T1
7803.0,5202,17,20.0,0.0,0,4.0,49,0.0,0,0.0,16,1.0,142,0.0,0,1.36,-0.47,-2.3,2.71,324.54,0.0,B8T1
7803.0,5202,17,21.0,1.0,94,3.0,83,0.0,0,2.0,117,1.0,125,0.0,0,-0.87,-0.42,1.03,1.41,299.8,0.0,B8T1
7803.0,5202,17,22.0,0.0,24,3.0,30,0.0,0,2.0,195,1.0,100,0.0,78,0.09,0.9,1.3,1.58,327.64,0.0,B8T1
7803.0,5202,17,23.0,2.0,51,2.0,17,0.0,0,2.0,92,0.0,78,0.0,0,-0.67,4.03,1.5,4.35,326.04,1.0,B8T1
7803.0,5202,17,24.0,3.0,106,1.0,10,0.0,0,3.0,155,1.0,41,0.0,0,0.19,2.49,-0.09,2.5,340.21,0.0,B8T1
7803.0,5202,17,25.0,1.0,63,3.0,59,0.0,2,1.0,71,1.0,191,0.0,76,0.08,-1.46,-0.86,1.7,315.74,0.0,B8T1
7803.0,5202,17,26.0,2.0,97,2.0,4,0.0,0,5.0,116,0.0,6,0.0,4,-0.15,-3.33,1.48,3.65,326.42,1.0,B8T1
7803.0,5202,17,27.0,2.0,89,2.0,17,0.0,2,2.0,196,0.0,36,0.0,89,0.33,4.38,0.33,4.4,314.7,1.0,B8T1
7803.0,5202,17,28.0,1.0,113,3.0,43,0.0,0,2.0,147,3.0,108,1.0,29,-2.35,0.25,-1.23,2.66,301.96,0.0,B8T1
7803.0,5202,17,29.0,4.0,109,1.0,4,0.0,0,4.0,128,0.0,32,0.0,36,1.14,-4.16,1.2,4.48,309.18,1.0,B8T1
7803.0,5202,17,30.0,2.0,51,2.0,14,0.0,0,2.0,109,0.0,89,0.0,0,-1.85,1.76,2.05,3.27,338.6,1.0,B8T1
7803.0,5202,17,31.0,2.0,98,2.0,11,0.0,0,3.0,114,0.0,82,0.0,42,-0.41,-0.09,-0.32,0.53,295.05,0.0,B8T1
7803.0,5202,17,32.0,2.0,54,3.0,92,0.0,2,2.0,54,1.0,200,0.0,114,2.06,-1.48,1.3,2.85,316.97,0.0,B8T1
7803.0,5202,17,33.0,3.0,98,2.0,8,0.0,0,2.0,149,0.0,42,0.0,4,-0.4,-1.18,-1.6,2.03,302.87,0.0,B8T1
7803.0,5202,17,34.0,2.0,28,2.0,11,0.0,0,2.0,73,1.0,134,0.0,52,0.32,0.77,1.83,2.01,285.95,0.0,B8T1
7803.0,5202,17,35.0,1.0,90,3.0,29,0.0,0,1.0,169,0.0,52,0.0,0,-3.03,0.2,-3.42,4.57,307.66,1.0,B8T1
7803.0,5202,17,36.0,1.0,88,2.0,30,0.0,34,3.0,148,1.0,124,1.0,84,0.68,3.23,-0.03,3.3,296.99,1.0,B8T1
7803.0,5202,17,37.0,3.0,93,1.0,25,0.0,12,5.0,194,1.0,103,2.0,122,-4.5,-2.2,1.09,5.13,297.53,1.0,B8T1
7803.0,5202,17,38.0,2.0,86,3.0,9,0.0,0,2.0,154,0.0,112,0.0,0,0.38,0.69,1.03,1.3,298.41,0.0,B8T1
7803.0,5202,17,39.0,0.0,49,3.0,93,0.0,0,3.0,153,1.0,136,0.0,38,4.27,-0.79,0.31,4.35,325.86,1.0,B8T1
7803.0,5202,17,40.0,5.0,110,0.0,0,0.0,0,5.0,141,0.0,18,0.0,36,-0.02,-0.35,-0.01,0.35,322.71,0.0,B8T1
7803.0,5202,17,41.0,4.0,141,1.0,12,0.0,0,4.0,189,0.0,55,0.0,82,2.18,0.82,-0.26,2.34,305.81,0.0,B8T1
7803.0,5202,17,42.0,0.0,4,3.0,61,0.0,0,0.0,82,1.0,92,0.0,0,-2.08,4.15,2.07,5.08,315.52,1.0,B8T1
7803.0,5202,17,43.0,1.0,78,3.0,45,0.0,0,3.0,78,0.0,87,0.0,0,-1.46,0.35,1.87,2.4,310.29,0.0,B8T1
7803.0,5202,17,44.0,2.0,137,1.0,139,0.0,47,6.0,207,1.0,172,2.0,101,0.23,-4.62,0.29,4.63,288.83,1.0,B8T1
7803.0,5202,17,45.0,3.0,78,2.0,28,0.0,4,4.0,143,1.0,133,0.0,112,0.56,1.24,-0.01,1.36,313.45,0.0,B8T1
7803.0,5202,17,46.0,0.0,48,4.0,76,0.0,0,0.0,108,0.0,132,0.0,16,3.4,-1.33,1.89,4.11,326.55,1.0,B8T1
7803.0,5202,17,47.0,1.0,49,3.0,7,0.0,0,2.0,85,0.0,99,0.0,2,-1.05,0.13,-0.36,1.12,327.55,0.0,B8T1
7803.0,5202,17,48.0,3.0,121,2.0,22,0.0,44,2.0,193,0.0,51,0.0,110,-1.07,2.45,1.92,3.29,283.11,1.0,B8T1
7803.0,5202,17,49.0,2.0,60,2.0,32,0.0,0,2.0,82,0.0,54,0.0,0,0.9,-0.33,-1.0,1.39,314.46,0.0,B8T1
7803.0,5202,17,50.0,2.0,52,3.0,59,0.0,0,1.0,143,1.0,163,1.0,81,0.86,0.02,-3.21,3.32,304.7,1.0,B8T1
